source_workbook,source_sheet,box_id,box_number,layer,hour,simulation_trial,simulated_value,risk_threshold,is_risky,observed_average,observed_stdev,monte_carlo_mean,monte_carlo_stdev,monte_carlo_min,monte_carlo_max,risk_of_loss_percent
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,148,-1.9956354996846395,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,149,-0.9739810853718995,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,150,-0.7732410952596834,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,151,-0.24001025877543047,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,152,-1.4528293153793457,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,153,-1.3774312571469394,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,154,-0.854131962774734,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,155,0.10625503148072346,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,156,-1.4960695915720124,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,157,-1.1871360543214957,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,158,-0.46803207278730646,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,159,-0.5854602947159777,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,160,-0.9540871155328485,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,161,-0.7810606023113574,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,162,-0.3180638697559266,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,163,-0.9345877482878469,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,164,-1.2558752737691254,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,165,-0.40378365190023047,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,166,-0.874115670333725,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,167,-0.7526823333320468,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,168,-1.1106007846989376,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,169,-0.28489187911986547,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,170,-0.22103198348183495,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,171,-0.8717532191738337,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,172,0.007981756973405307,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,173,-0.9095432992100778,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,174,-0.28669788975935073,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,175,-0.970142201413101,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,176,-1.4162932672803792,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,177,-1.373241858466295,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,178,-0.7613016607642815,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,179,-0.7197662090682968,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,180,-0.680859087886623,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,181,-1.0001414605724237,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,182,-0.7557172714781657,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,183,-0.8708990153196443,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,184,-1.0055972289250452,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,185,-1.407042089072829,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,186,-1.0003596832751716,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,187,-0.787308938305271,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,188,-1.1707535479591276,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,189,-0.597560481890031,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,190,-0.98714620960131,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,191,-0.6154405569864768,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,192,-0.8106113792910401,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,193,-1.3413254893990505,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,194,-1.0901996738330242,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,195,-0.38881657051742013,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,196,-1.416324373886296,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,197,-0.7810289585039755,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,198,-0.2847249318931948,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,199,0.07131569058957388,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,200,-0.26387914657123257,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,201,-1.1480551414600415,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,202,-0.42984129256198683,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,203,-0.914323937925468,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,204,-1.2321053469428218,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,205,-0.6569663421949772,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,206,-0.7303928687394593,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,207,-0.9475420963708185,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,208,-0.6993926457253523,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,209,-1.1384238640153852,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,210,-1.0532017926877895,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,211,-0.7266973383565266,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,212,-0.8615471018976091,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,213,-0.3133674428630244,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,214,-1.1701022197338142,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,215,-1.1233818653756857,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,216,-1.001627627676546,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,217,-1.0590948686806214,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,218,-1.0824871002622622,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,219,-0.27567786932283256,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,220,-1.0222643094259896,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,221,-0.6595893774560115,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,222,-0.8713327169645675,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,223,-0.9105800405270877,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,224,-0.9948561554949489,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,225,-0.9429457310852888,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,226,-1.0028018706609472,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,227,-0.37017246540194376,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,228,-1.0232744766343496,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,229,-0.7672778598239218,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,230,-0.39336789691140817,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,231,-1.7727249598950943,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,232,-0.4855976426663271,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,233,-0.7599719073144647,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,234,-0.6365759759684632,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,235,-0.7003713812271204,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,236,-1.3209223087743183,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,237,-0.5477474660132975,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,238,-0.3173649609645821,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,239,-1.062685331174723,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,240,-0.4426565137415841,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,241,-1.332808902533835,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,242,-0.8237049815939192,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,243,-0.9429587546894862,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,244,-0.7524258305980775,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,245,-0.5668865689778387,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,246,-0.37418527742033464,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,247,-0.6165041689189793,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,248,-1.6593101857276866,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,249,-0.771967703156974,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,250,-1.6024542909800945,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,251,-0.7404059367765791,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,252,-0.4778727263379363,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,253,-0.9967071865664391,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,254,-1.28568109078232,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,255,-0.7068891886166994,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,256,-0.7720488450156947,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,257,-0.24171771388439367,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,258,-0.9341916850816101,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,259,-0.6817639599101828,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,260,-0.7812872304091263,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,261,-0.6672621664877284,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,262,-0.0666346994326229,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,263,-0.6372469294546945,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,264,-0.9128203138283296,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,265,-0.2452788257265075,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,266,-1.0790526602535877,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,267,-0.870384296415137,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,268,-0.8867934951384568,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,269,-0.4271585271941914,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,270,-1.2222390781731645,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,271,-1.4882522088838632,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,272,-1.1443772254105709,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,273,-0.536617854247952,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
Monte Carlo Method Layer 2.xlsx,L2B10,L2B10,10,2,6,274,-0.76428935224556,4.0,False,-0.82,0.3563705936241094,-0.8262325920304634,0.371957798185491,-2.0177830219701103,0.10625503148072346,0.0
